"StockNo","xVIN","categorie","xAirCleaners","xAirHorns","xAirSeatDriver","xAirSeatPassenger","xAppraisalACV","xAppraisalReference","xAPU","xAtmtcTrctnCntrl","xBlockHeater","xBodyStyle","xBranch","xBranchOrdered","xBuildDate","xBunk","xCA","xCabConfiguration","xCBRadio","xChassisCost","xChromeBumper","xColorExterior","xColorExteriorCode","xCondition","xCustomerID","xCustomerName","xCustStock","xCylinders","xDateInService","xDateReceived","xDaysOnHand","xDepartment","xDriveLine","xDriverSeat","xEngineBrake","xEngineHours","xEngineHP","xEngineManufacturer","xEngineModel","xEngineSN","xEngineTorque","xEstDelMo","xExhaust","xExpectedArrival","xFactoryFET","xFactoryWarranty","xFifthWheel","xFleetVehicleID","xFlooring","xFlooringDate","xFontWheels","xFrame","xFrntAxlMnfctrr","xFrontAxleModel","xFrontAxleSN","xFrontAxleWeight","xFrontBreaks","xFrontSuspension","xFrontTires","xFuelType","xGVWR","xHeatedMirrors","xInteriorClass","xInteriorColor","xInteriorColorCode","xInternalComments","xInventoryCost","xInvoice","xInvoiceDate","xKeyCode1","xKeyCode2","xLeftFuelTank","xLiftAxle","xLiftAxleWeight","xLockers","xLotLocation","xMake","xMiscEquipment","xModel","xOdometer","xOdometerKM_Miles","xOH","xOnHoldFor","xOrderDate","xOurPrice","xPassengerSeat","xPODate","xPONum","xPowerLocks","xPrePaidFreight","xPreviousOwner","xProductClass","xRearAxleFrontModel","xRearAxleFrontSN","xRearAxleRatio","xRearAxleRearModel","xRearAxleRearSN","xRearAxleWeight","xRearBreaks","xRearTires","xRearWheels","xRefrigerator","xRightFuelTank","xRrAxlFrntMnfctrr","xRrAxlRrMnfctrr","xSalesmanOrdered","xSatelliteRadio","xScheduleDate","xSellingStatus","xSleeper","xSleeperType","xSoldDate","xSpeeds","xStatus","xStereo","xSuspensionType","xThumbnail","xTrailerLength","xTrailerType","xTrailerWidth","xTransmission","xTransmissionModel","xTransmissionSN","xTRLAxleType","xTrnsmssnMnfctrr","xType","xVehicleType","xWebComments","xWheelbase","xYear","web_link","Photos"
"017850A","1M1AW07Y4CM017850","TRK","","","","","","","","","","Cab-Behind-Engine","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","Used","P50","INT USED TRUCK INVENTORY","","","","11/5/2019 12:00:00 AM","524","Used","","","","","485","Mack","MP8","","1750","","","","","","","017850A","","","","","","","","13300","","","","Diesel","0","","","","","14' GRAVEL BOX 40"" SIDES 2"" x 10"" TOP BOARDS
LED LIGHTS 14' ELECTRIC TARP CAB PROTECTOR SHOVEL HOLDER PINTLE HITCH","","","","","","","","","","Bergen","MACK","","CXU613","521984.0","Kilometers","","","","0.000000000","","","","","","","Units","","","3.55","","","46000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","14' GRAVEL BOX","","","","12 SPEED AUTO","","","Eaton","Truck","Used Truck","","189","2012","","https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-01.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-02.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-03.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-04.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-05.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-06.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-07.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-08.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-09.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-10.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-11.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-12.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-13.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-14.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-15.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-16.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-17.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-18.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017850A/017850A-19.jpg"
"HB7035A","1FUJGED54GLHB7035","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Gold","","Used","P50","INT USED TRUCK INVENTORY","","","","11/12/2020 12:00:00 AM","151","Used","","","","","505","Detroit","DD15","","1800","","","","","","","HB7035A","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","Bergen","FREIGHTLINER","","CA125","921611.0","Kilometers","","","","0.000000000","","","","","","","Units","","","3.42","","","40000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","","","","","12 Speed Auto","","","Detroit","Truck","Used Truck","","182","2016","",""
"GB9492A","1FVACXDU8FHGB9492","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","Used","P50","INT USED TRUCK INVENTORY","","","","1/24/2020 12:00:00 AM","444","Used","","","","","250","Cummins","B6.7","","660","","","","","","","GB9492A","","","","","","","","12000","","","","","0","","","","","","","","","","","","","","","Bergen","FREIGHTLINER","","M2-106","87258.0","Kilometers","","","","0.000000000","","","","","","","Units","","","5.88","","","21000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","","","","","2500 RDS","","","Allison","Truck","Used Truck","","252","2014","","https://tstruck.truckcrm.com/JPG/inventory/vehicle/GB9492A/GB9492A-01.jpg"
"GW9724A","1FUJGED5XGLGW9724","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Gold","","Used","P50","INT USED TRUCK INVENTORY","","","","1/30/2020 12:00:00 AM","438","Used","","","","","505","Detroit","DD15","","1650","","","","","","","GW9724A","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","Bergen","FREIGHTLINER","","CA125","876191.0","Kilometers","","","","0.000000000","","","","","","","Units","","","3.42","","","40000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","Used Truck","","182","2016","",""
"958929A","4V4NC9TH9GN958929","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","GOLD","","Used","P50","INT USED TRUCK INVENTORY","","","","2/27/2020 12:00:00 AM","410","Used","","","","","425","Cummins","X15","","1650","","","","","","","958929A","","","","","","","","13300","","","","","0","","","","","Gene selling to Ratinder Sandhu Edmonton Alta (04/05)","","","","","","","","","","Bergen","VOLVO","","VNL64","818240.0","Kilometers","","","","42900.000000000","","","","","","","Units","","","2.64","","","40000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","","","","","I-Shift","","","Volvo","Truck","Used Truck","","236","2016","",""
"MW3127","MW3127","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","WHITE","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW3127","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.23","","","40000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","200","2022","",""
"012954A","1M1AW07Y6AM012954","TRK","","","","","","","","","","Cab-Behind-Engine","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Grey","","Used","P50","INT USED TRUCK INVENTORY","","","","8/18/2020 12:00:00 AM","237","Used","","","","","485","Mack","MP8","","1750","","","","","","","012954A","","","","","","","","13300","","","","Diesel","0","","","","","","","","","","","","","","","Brandon","MACK","","CXU 613","694351.0","Kilometers","","","","0.000000000","","","","","","","Units","","","3.58","","","46000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","N/A","","","","12 Speed Auto","","","Mack","Truck","Used Truck","","185","2010","","https://tstruck.truckcrm.com/JPG/inventory/vehicle/012954A/012954A-01.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/012954A/012954A-02.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/012954A/012954A-03.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/012954A/012954A-04.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/012954A/012954A-05.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/012954A/012954A-06.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/012954A/012954A-07.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/012954A/012954A-08.jpg"
"NJ8913","NJ8913","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","WHITE","","New","P153","INT NEW TRUCK MD INVENTORY","","","","","","New","","","","","250","Cummins","B6.7","","660","","","","","","","NJ8913","","","","","","","","12000","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","M2-106","","Kilometers","","","","0.000000000","","","","","","","Units","","","5.29","","","21000","","","","","","","","","","","Available","Chassis","","","","Available - In Stock","","","","","","","","2500 RDS","","","Allison","Truck","New M2-106","","260","2022","",""
"017857A","1M1AW07Y7CM017857","TRK","","","","","","","","","","Cab-Behind-Engine","WPG-Transolutions Truck Centres Ltd.","","","","","Grain Truck","","","","Blue","","Used","P50","INT USED TRUCK INVENTORY","","","","8/18/2020 12:00:00 AM","237","Used","","","","","505","Mack","MP8","","1750","","","","","","","017857A","","","","","","","","13300","","","","Diesel","0","","","","","Grain Truck","","","","","","","","","","Brandon","Mack","","MACK","1040240.0","Kilometers","","","","89900.000000000","","","","","","","Units","","","3.58","","","46000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","N/A","","","","12 Speed Auto","","","Mack","Truck","Used Truck","","216","2012","",""
"017858A","1M1AW07Y9CM017858","TRK","","","","","","","","","","Cab-Behind-Engine","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Black","","Used","P50","INT USED TRUCK INVENTORY","","","","8/18/2020 12:00:00 AM","237","Used","","","","","505","Mack","MP8","","1750","","","","","","","017858A","","","","","","","","13300","","","","Diesel","0","","","","","2012 Mack w/ Brand New 2020 Cancade Grain Box","","","","","","","","","","Brandon","MACK","","CXU 613","1140570.0","Kilometers","","","","87900.000000000","","","","","","","Units","","","3.58","","","46000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","NA","","","","12 Speed Auto","","","Mack","Truck","Used Truck","","216","2012","","https://tstruck.truckcrm.com/JPG/inventory/vehicle/017858A/017858A-01.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017858A/017858A-02.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017858A/017858A-03.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017858A/017858A-04.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017858A/017858A-05.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017858A/017858A-06.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017858A/017858A-07.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017858A/017858A-08.jpg"
"013053A","1M1AW07Y4BM013053","TRK","","","","","","","","","","Cab-Behind-Engine","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Blue","","Used","P50","INT USED TRUCK INVENTORY","","","","8/18/2020 12:00:00 AM","237","Used","","","","","485","Mack","MP8","","1750","","","","","","","013053A","","","","","","","","13300","","","","Diesel","0","","","","","","","","","","","","","","","Brandon","MACK","","MACK","1064889.0","Kilometers","","","","89900.000000000","","","","","","","Units","","","3.58","","","46000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","N/A","","","","18 Speed Manual","","","Eaton","Truck","Used Truck","","216","2011","","https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-01.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-02.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-03.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-04.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-05.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-06.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-07.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-08.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013053A/013053A-09.jpg"
"NJ8914","NJ8914","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","WHITE","","New","P153","INT NEW TRUCK MD INVENTORY","","","","","","New","","","","","250","Cummins","B6.7","","660","","","","","","","NJ8914","","","","","","","","12000","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","M2-106","","Kilometers","","","","0.000000000","","","","","","","Units","","","5.29","","","21000","","","","","","","","","","","Available","Chassis","","","","Available - In Stock","","","","","","","","2500 RDS","","","Allison","Truck","New M2-106","","260","2022","",""
"013054A","1M1AW07Y6BM013054","TRK","","","","","","","","","","Cab-Behind-Engine","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Silver","","Used","P50","INT USED TRUCK INVENTORY","","","","8/18/2020 12:00:00 AM","237","Used","","","","","485","Mack","MP8","","1750","","","","","","","013054A","","","","","","","","13300","","","","Diesel","0","","","","","","","","","","","","","","","Brandon","Mack","","CXU613","1165050.0","Kilometers","","","","79900.000000000","","","","","","","Units","","","3.58","","","46000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","N/A","","","","18 Speed Manual","","","Eaton","Truck","Used Truck","","216","2011","","https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-01.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-02.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-03.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-04.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-05.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-06.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-07.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-08.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/013054A/013054A-09.jpg"
"BY3569A","1FUJGEDV2DSBY3569","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Dark Green","","Used","P50","INT USED TRUCK INVENTORY","","","","8/18/2020 12:00:00 AM","237","Used","","","","","450","Detroit","DD13","","1650","","","","","","","BY3569A","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","Brandon","FREIGHTLINER","","CA125","665011.0","Kilometers","","","","0.000000000","","","","","","","Units","","","3.70","","","40000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","","","","","13 Speed Auto","","","Eaton","Truck","Used Truck","","186","2013","","https://tstruck.truckcrm.com/JPG/inventory/vehicle/BY3569A/BY3569A-01.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/BY3569A/BY3569A-02.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/BY3569A/BY3569A-03.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/BY3569A/BY3569A-04.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/BY3569A/BY3569A-05.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/BY3569A/BY3569A-06.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/BY3569A/BY3569A-07.jpg"
"017853A","1M1AW07YXCM017853","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Grey","","Used","P50","INT USED TRUCK INVENTORY","","","","8/18/2020 12:00:00 AM","237","Used","","","","","485","Mack","MP8","","1750","","","","","","","017853A","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","Bergen","MACK","","CXU 613","583074.0","Kilometers","","","","69000.000000000","","","","","","","Units","","","3.55","","","46000","","","","","","","","","","","Available","DAY CAB","","","12","Available - In Stock","","","","N/A","","","","12 Speed Auto","","","Mack","Truck","Used Truck","","185","2012","","https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-01.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-02.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-03.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-04.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-05.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-06.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-07.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-08.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-09.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-10.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-11.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-12.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-13.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-14.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-15.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-16.jpg;https://tstruck.truckcrm.com/JPG/inventory/vehicle/017853A/017853A-17.jpg"
"269330A","1XPBDP9X5GD269330","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","YELLOW","","Used","P50","INT USED TRUCK INVENTORY","","","","1/25/2021 12:00:00 AM","77","Used","","","","","455","Pacar","MX13","","1650","","","","","","","269330A","","","","","","","","12500","","","","","0","","","","","","","","","","","","","","","Bergen","PETERBILT","","579","914750.0","Kilometers","","","","0.000000000","","","","","","","Units","","","3.55","","","40000","","","","","","","","","","","Available","70MRXT","","","","Available - In Stock","","","","","","","","12 Speed Auto","","","Eaton","Truck","Used Truck","","232","2016","",""
"GW9731A","1FUJGED57GLGW9731","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Gold","","Used","P50","INT USED TRUCK INVENTORY","","","","8/20/2020 12:00:00 AM","235","Used","","","","","505","Cummins","DD15","","1650","","","","","","","GW9731A","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","Bergen","FREIGHTLINER","","CA125","870498.0","Kilometers","","","","0.000000000","","","","","","","Units","","","3.42","","","40000","","","","","","","","","","","Available","DAY CAB","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","Used Truck","","182","2016","",""
